0, 10, 0, 1130, -50.000, -460.000, -180.000, 0.00, 0.000, 0, 0, 0, 0, 0, 0, 0, 0
0, 10, 0, 1135, -50.000, -460.000, -180.000, 0.00, 0.000, 0, 0, 0, 0, 0, 0, 0, 0
0, 10, 0, 1140, -50.000, -460.000, -180.000, 0.00, 0.000, 0, 0, 0, 0, 0, 0, 0, 0
0, 10, 0, 1145, -50.000, -460.000, -180.000, 0.00, 0.000, 0, 0, 0, 0, 0, 0, 0, 0
0, 10, 0, 1150, -50.000, -460.000, -180.000, 0.00, 0.000, 0, 0, 0, 0, 0, 0, 0, 0
0, 10, 0, 1155, -50.000, -460.000, -180.000, 0.00, 0.000, 0, 0, 0, 0, 0, 0, 0, 0
0, 10, 0, 1160, -50.000, -460.000, -180.000, 0.00, 0.000, 0, 0, 0, 0, 0, 0, 0, 0
0, 10, 0, 1165, -50.000, -460.000, -180.000, 0.00, 0.000, 0, 0, 0, 0, 0, 0, 0, 0
0, 10, 0, 1170, -50.000, -460.000, -180.000, 0.00, 0.000, 0, 0, 0, 0, 0, 0, 0, 0
0, 10, 0, 1175, -50.000, -460.000, -180.000, 0.00, 0.000, 0, 0, 0, 0, 0, 0, 0, 0
0, 10, 0, 1180, -50.000, -460.000, -180.000, 0.00, 0.000, 0, 0, 0, 0, 0, 0, 0, 0
0, 10, 0, 1185, -50.000, -460.000, -180.000, 0.00, 0.000, 0, 0, 0, 0, 0, 0, 0, 0
0, 10, 0, 1190, -50.000, -460.000, -180.000, 0.00, 0.000, 0, 0, 0, 0, 0, 0, 0, 0
0, 10, 0, 1195, -50.000, -460.000, -180.000, 0.00, 0.000, 0, 0, 0, 0, 0, 0, 0, 0
